CustomerID,last_purchase,n_orders,M,R,repeat,log_qty_sum,F_star,r_score,f_score,m_score,hard_cluster
16549,2011-11-29 15:06:00,34,13182.19,9,1,3402.463297020793,512.8694945531189,5,5,5,R5
16550,2011-08-23 11:12:00,18,9435.13,108,1,1465.64084586691,221.54612688003652,5,5,5,F5
16551,2011-09-05 09:38:00,7,2237.12,95,1,235.39366698791008,36.45905004818651,5,4,4,F4
16552,2011-04-11 10:04:00,2,475.02000000000004,242,1,48.00208049842734,8.100312074764101,4,2,2,F2
16553,2011-06-29 15:42:00,33,16644.01,162,1,1026.3814826024138,156.40722239036208,4,5,5,F5
16554,2011-10-28 14:51:00,8,2841.72,41,1,335.0444595820272,51.45666893730407,5,4,4,R5
16555,2011-11-04 14:31:00,6,1915.68,34,1,194.63873073519207,30.29580961027881,5,4,4,M4
16556,2011-10-04 11:36:00,17,8012.58,66,1,1000.6447635723848,151.74671453585773,5,5,5,F5
16557,2011-11-15 14:04:00,2,281.85,23,1,20.10916086372642,3.916374129558963,5,1,1,R5
16558,2011-12-09 10:20:00,38,13873.51,0,1,1677.1428799028545,254.27143198542817,5,5,5,R5
16559,2010-11-07 13:52:00,1,185.20000000000002,396,0,25.635907004000128,3.8953860506000186,3,1,1,M1
16560,2011-11-13 10:35:00,8,3048.38,26,1,386.88124207342264,59.232186311013386,5,5,5,R5
16561,2011-12-04 11:50:00,2,511.12,5,1,64.55503191325069,10.583254786987602,5,2,2,R5
16562,2010-08-20 11:45:00,1,223.85999999999999,476,0,66.26414156653402,9.989621234980104,2,2,1,R2
16563,2011-10-17 11:51:00,6,4422.76,53,1,262.000331612278,40.40004974184169,5,4,5,F4
16564,2010-05-19 14:41:00,1,87.8,568,0,10.300382709961225,1.5950574064941838,2,1,1,F1
16565,2010-12-10 15:21:00,4,773.05,363,1,27.387254440934242,5.108088166140136,3,1,3,R3
16566,2011-11-24 16:34:00,5,614.66,14,1,48.93821015576815,8.390731523365222,5,2,2,R5
16567,2011-05-29 13:57:00,2,865.6,193,1,97.50220969324732,15.525331453987098,4,3,3,R4
16568,2010-10-08 10:54:00,2,1020.9000000000001,427,1,16.634055850201445,3.3951083775302164,3,1,3,F1
16569,2011-12-06 15:32:00,5,1455.23,2,1,107.13781301535165,17.120671952302747,5,3,4,R5
16570,2011-11-24 17:02:00,20,7434.31,14,1,621.8792389660581,95.08188584490871,5,5,5,R5
16571,2011-11-13 11:46:00,10,4248.74,26,1,645.41697580494,98.11254637074099,5,5,5,R5
16572,2011-08-04 16:34:00,3,1009.6,126,1,120.98785319066162,19.098177978599242,5,3,3,M3
16573,2011-09-16 09:13:00,2,663.61,84,1,84.17397669667851,13.526096504501776,5,3,3,R5
16574,2011-09-29 13:39:00,3,1301.78,70,1,207.48937904535504,32.07340685680325,5,4,4,F4
16576,2010-10-15 13:37:00,2,540.87,419,1,69.93160780176296,11.389741170264445,3,2,2,M2
16577,2010-02-11 09:45:00,1,380.0,666,0,41.37894413888832,6.256841620833248,1,2,2,M2
16578,2010-03-23 15:11:00,1,156.6,625,0,23.08454421715383,3.512681632573074,1,1,1,M1
16579,2010-10-10 11:58:00,1,295.05,425,0,29.365574019171124,4.454836102875668,3,1,1,F1
16581,2011-06-10 10:05:00,1,105.84,182,0,23.88668662886794,3.6330029943301905,4,1,1,M1
16582,2011-08-18 17:02:00,1,313.62,112,0,18.81069317878107,2.87160397681716,5,1,2,F1
16583,2010-12-01 12:03:00,2,531.4,373,1,68.85677166981885,11.228515750472829,3,2,2,R3
16584,2011-09-20 13:45:00,5,3163.67,79,1,219.2533457578279,33.93800186367418,5,4,5,F4
16585,2010-04-25 10:34:00,2,341.59,593,1,37.72258787647995,6.558388181471992,1,2,2,M2
16586,2011-04-05 09:32:00,3,1462.78,248,1,67.76119628732306,11.11417944309846,4,2,4,R4
16587,2011-04-21 15:51:00,1,225.15,231,0,21.461756448509668,3.26926346727645,4,1,1,F1
16588,2010-11-18 17:56:00,4,1361.28,385,1,167.51943937005333,26.127915905508,3,4,4,R3
16589,2011-09-29 14:50:00,4,612.36,70,1,108.1836535264351,17.227548028965263,5,3,2,F3
16590,2010-11-04 09:06:00,2,605.9,400,1,60.28793524525078,9.943190286787617,3,2,2,F2
16591,2011-10-02 10:43:00,1,213.5,68,0,14.41126539251557,2.211689808877335,5,1,1,F1
16592,2011-12-05 13:49:00,28,7807.91,3,1,1050.9620211456502,159.84430317184754,5,5,5,R5
16593,2011-10-20 12:41:00,8,1071.1399999999999,50,1,109.1849775597627,17.577746633964402,5,3,3,F3
16594,2011-09-25 14:08:00,1,181.09,74,0,40.18678811550869,6.078018217326303,5,2,1,M1
16595,2011-10-09 13:15:00,5,1810.18,60,1,537.9399888359862,81.74099832539792,5,5,4,M4
16596,2011-11-24 10:02:00,4,579.63,15,1,57.83067781807147,9.67460167271072,5,2,2,R5
16597,2011-12-05 15:44:00,1,90.04,3,0,18.927225953803656,2.889083893070548,5,1,1,R5
16598,2011-02-27 11:42:00,1,145.04999999999998,285,0,20.217190247218475,3.082578537082771,3,1,1,F1
16599,2010-11-19 12:45:00,1,172.8,385,0,28.217258012720198,4.282588701908029,3,1,1,M1
16600,2011-12-05 16:00:00,13,2153.41,3,1,378.90021069534464,58.28503160430169,5,5,4,R5
16601,2011-10-30 11:09:00,3,684.25,40,1,101.28970977744952,16.143456466617426,5,3,3,R5
16602,2011-11-03 15:54:00,2,763.33,35,1,90.7440543227768,14.51160814841652,5,3,3,R5
16603,2011-09-26 10:06:00,2,482.47,74,1,82.91860500604825,13.337790750907239,5,3,2,M2
16604,2010-05-26 09:10:00,2,432.45,562,1,30.362178606587186,5.454326790988077,2,1,2,M2
16605,2009-12-15 19:03:00,1,60.48,723,0,4.976733742420574,0.7965100613630861,1,1,1,F1
16606,2010-10-31 13:57:00,2,357.66,403,1,40.20985859356283,6.931478789034424,3,2,2,R3
16607,2011-11-22 10:24:00,25,5706.87,17,1,743.6594276453284,113.59891414679925,5,5,5,R5
16608,2010-09-12 11:44:00,2,1288.72,453,1,176.24453433143472,27.33668014971521,2,4,4,R2
16609,2011-11-24 13:32:00,7,5493.46,14,1,571.5032821784691,86.87549232677036,5,5,5,R5
16610,2011-05-04 13:13:00,1,75.66,218,0,14.770656936362997,2.2655985404544494,4,1,1,F1
16611,2011-06-06 15:46:00,6,1785.13,185,1,216.1027134940161,33.51540702410241,4,4,4,F4
16612,2011-11-07 07:38:00,9,3245.43,32,1,351.82064113661335,54.023096170492,5,5,5,R5
16613,2011-09-30 15:52:00,1,618.59,69,0,66.81796414032907,10.07269462104936,5,2,2,F2
16614,2011-06-10 11:36:00,3,1179.79,182,1,87.75929794886035,14.113894692329053,4,3,3,R4
16615,2010-03-23 15:13:00,1,291.5,625,0,42.38325946676753,6.407488920015129,1,2,1,F2
16616,2011-11-24 16:31:00,2,500.42,14,1,78.52414065239185,12.678621097858777,5,3,2,R5
16617,2011-04-18 10:35:00,1,151.85,235,0,12.559844379229448,1.9339766568844172,4,1,1,F1
16618,2011-11-08 13:52:00,5,2647.59,30,1,234.0201674230161,36.15302511345241,5,4,4,R5
16619,2011-03-21 08:18:00,4,1938.33,263,1,240.76995969241236,37.11549395386185,4,4,4,M4
16620,2011-12-06 12:19:00,6,1758.93,3,1,223.75047005831178,34.66257050874676,5,4,4,R5
16621,2011-10-19 11:38:00,4,813.48,51,1,63.60099330596754,10.54014899589513,5,2,3,R5
16622,2010-06-14 10:44:00,1,225.4,543,0,17.9621591036556,2.7443238655483397,2,1,1,F1
16623,2011-04-08 10:09:00,4,1015.24,245,1,108.40550200286664,17.260825300429996,4,3,3,F3
16624,2011-09-20 12:39:00,2,810.5699999999999,80,1,83.11726030841513,13.36758904626227,5,3,3,M3
16625,2011-03-10 12:50:00,5,1654.03,274,1,224.307163189282,34.6960744783923,4,4,4,F4
16626,2011-12-09 11:56:00,17,4413.1,0,1,394.9776904329672,60.896653564945076,5,5,5,R5
16627,2011-09-21 14:38:00,1,322.8,78,0,35.94380397620938,5.441570596431407,5,1,2,R5
16628,2011-11-10 12:45:00,7,2318.1,29,1,284.7516714298554,43.8627507144783,5,4,4,R5
16629,2011-09-27 10:34:00,2,417.73,73,1,89.5966204317633,14.339493064764495,5,3,2,M2
16630,2010-10-28 14:30:00,1,106.80000000000001,406,0,11.567650364659475,1.7851475546989213,3,1,1,F1
16631,2010-08-15 11:20:00,7,1892.52,481,1,170.2902881684623,26.693543225269345,2,4,4,M4
16632,2010-08-11 11:39:00,2,406.4,485,1,63.10228595524694,10.36534289328704,2,2,2,R2
16633,2011-11-22 13:41:00,6,2883.1,16,1,287.3069846367476,44.19604769551213,5,4,4,R5
16634,2011-05-01 12:09:00,6,1814.61,222,1,187.8576398355276,29.27864597532914,4,4,4,M4
16635,2010-10-29 09:41:00,1,473.0,406,0,59.64367214762061,8.996550822143092,3,2,2,F2
16636,2010-09-27 13:13:00,4,3802.04,437,1,222.76885422501007,34.41532813375151,2,4,5,F4
16637,2011-11-07 13:17:00,4,1154.47,31,1,167.9227487020721,26.188412305310816,5,4,3,R5
16638,2011-11-17 11:09:00,15,2430.53,22,1,314.5339703462807,48.7300955519421,5,4,4,R5
16639,2011-11-08 13:20:00,4,1747.98,30,1,172.7669364528147,26.915040467922204,5,4,4,R5
16640,2010-11-07 10:48:00,1,179.4,397,0,31.66579504487029,4.799869256730543,3,1,1,M1
16641,2011-08-26 12:49:00,2,554.5,105,1,84.2785155295235,13.541777329428525,5,3,2,M2
16642,2011-12-05 11:31:00,3,1077.45,4,1,129.03901458689492,20.305852188034237,5,3,3,R5
16643,2011-04-08 08:24:00,2,923.11,245,1,119.76935143047602,18.865402714571406,4,3,3,M3
16644,2011-06-15 12:39:00,2,833.78,177,1,157.5256938386632,24.52885407579948,4,4,3,R4
16645,2009-12-04 09:49:00,1,160.39,735,0,28.664326761862544,4.3496490142793816,1,1,1,M1
16646,2010-09-16 13:28:00,1,678.8,448,0,81.77311846445967,12.315967769668951,2,2,3,R2
16647,2011-06-23 11:47:00,4,541.9,169,1,73.23145009058528,11.984717513587793,4,2,2,R4
16648,2011-10-28 08:58:00,3,672.8,42,1,94.9380420597778,15.190706308966671,5,3,3,R5
16649,2010-07-07 15:41:00,1,306.58000000000004,519,0,27.935647144861942,4.240347071729291,2,1,2,F1
16650,2011-09-29 09:51:00,7,1916.11,71,1,252.56571958231015,39.03485793734652,5,4,4,M4
16651,2010-05-02 11:46:00,1,136.2,586,0,13.177088277093574,2.0265632415640358,1,1,1,F1
16652,2011-10-12 09:38:00,16,17550.39,58,1,806.5844183094372,122.58766274641556,5,5,5,F5
16653,2011-11-23 14:51:00,2,1212.66,15,1,152.89587112268754,23.83438066840313,5,4,3,R5
16654,2011-07-21 15:23:00,8,1711.47,140,1,165.9613231314197,26.094198469712953,4,4,4,M4
16655,2011-11-22 11:25:00,13,6548.37,17,1,1011.0731732791581,153.11097599187374,5,5,5,R5
16656,2011-11-17 14:43:00,30,16833.170000000002,21,1,572.4219746970016,88.16329620455024,5,5,5,R5
16657,2011-11-30 11:48:00,4,933.62,9,1,288.72781231996885,44.30917184799532,5,4,3,R5
16658,2010-12-06 13:47:00,6,814.07,367,1,97.84767704924545,15.777151557386818,3,3,3,R3
16659,2011-06-03 15:03:00,1,39.12,188,0,7.110696122978827,1.116604418446824,4,1,1,F1
16660,2011-11-23 14:53:00,7,1879.55,15,1,75.41056350762913,12.461584526144371,5,3,4,R5
16661,2010-06-17 15:24:00,4,986.63,539,1,92.89840474067168,14.934760711100752,2,3,3,M3
16662,2010-11-10 16:56:00,1,163.8,393,0,22.82174095733918,3.473261143600877,3,1,1,M1
16663,2009-12-10 13:12:00,1,165.0,728,0,4.61512051684126,0.742268077526189,1,1,1,F1
16664,2010-05-19 17:11:00,1,109.2,568,0,10.786924459539204,1.6680386689308806,2,1,1,F1
16665,2010-12-12 14:03:00,1,135.39999999999998,361,0,12.649757966458036,1.9474636949687054,3,1,1,F1
16666,2011-11-20 14:01:00,2,225.94,18,1,86.65676278878061,13.898514418317092,5,3,1,R5
16667,2011-10-02 15:26:00,2,570.13,67,1,79.94191121277974,12.891286681916961,5,3,2,R5
16668,2011-11-24 17:43:00,13,862.42,14,1,133.96116547994407,21.54417482199161,5,3,3,R5
16669,2011-11-16 12:26:00,3,1374.8700000000001,23,1,249.48781337544477,38.37317200631671,5,4,4,R5
16670,2011-11-23 09:34:00,20,8030.150000000001,16,1,1032.8839188759584,156.73258783139377,5,5,5,R5
16671,2011-11-11 13:40:00,3,1692.27,27,1,27.18988443818674,5.028482665728011,5,1,4,R5
16672,2011-12-07 16:29:00,20,8134.9400000000005,1,1,343.717283844449,53.35759257666735,5,5,5,R5
16673,2010-01-29 14:22:00,1,188.83,678,0,31.897932582779777,4.834689887416967,1,1,1,M1
16674,2011-10-16 11:31:00,2,319.61,54,1,95.31741004295671,15.197611506443506,5,3,2,R5
16675,2010-09-24 12:15:00,2,608.86,441,1,52.14153918635037,8.721230877952555,2,2,2,F2
16676,2011-11-06 12:01:00,6,2361.9,33,1,238.78044815860514,36.91706722379077,5,4,4,R5
16677,2010-10-24 14:53:00,2,880.62,410,1,103.40506422169648,16.41075963325447,3,3,3,F3
16678,2011-12-07 12:17:00,12,3109.99,2,1,417.5081418537836,64.02622127806754,5,5,5,R5
16679,2010-12-08 13:51:00,3,793.06,365,1,47.08904527627907,8.013356791441861,3,2,3,R3
16680,2011-10-27 17:35:00,3,821.45,42,1,68.22028930981621,11.183043396472431,5,2,3,R5
16681,2011-09-28 11:11:00,7,1921.84,72,1,157.12395347698026,24.71859302154704,5,4,4,M4
16682,2011-12-05 12:13:00,5,1028.0,4,1,97.9772327708927,15.746584915633905,5,3,3,R5
16683,2010-06-24 10:36:00,1,320.25,533,0,39.793038503462924,6.018955775519438,2,2,2,R2
16684,2011-12-05 14:06:00,55,147142.77,3,1,3135.757993828927,473.91369907433904,5,5,5,R5
16685,2011-10-09 13:58:00,2,324.24,60,1,95.65742206821203,15.248613310231804,5,3,2,R5
16686,2011-10-23 13:49:00,16,5070.92,46,1,1230.3538435062464,186.153076525937,5,5,5,F5
16687,2010-11-14 11:46:00,1,157.63,390,0,21.516074512049045,3.2774111768073566,3,1,1,M1
16688,2011-12-08 15:24:00,4,1260.86,0,1,148.09696712095382,23.21454506814307,5,3,3,R5
16689,2011-09-25 11:39:00,2,422.59999999999997,75,1,35.384849444194785,6.207727416629217,5,2,2,M2
16690,2011-09-28 15:02:00,4,353.03,71,1,42.158150928179275,7.323722639226891,5,2,2,F2
16691,2010-10-17 15:03:00,2,178.83,417,1,21.807008372782924,4.171051255917439,3,1,1,M1
16692,2011-03-28 14:46:00,4,1914.6999999999998,255,1,16.922652712812013,3.5383979069218023,4,1,4,M4
16693,2011-10-02 11:10:00,5,1199.46,68,1,216.30696777970445,33.49604516695566,5,4,3,F4
16694,2009-12-16 15:45:00,1,98.30000000000001,722,0,4.605170185988091,0.7407755278982137,1,1,1,F1
16695,2010-05-27 12:36:00,2,193.15,561,1,50.26480298960682,8.439720448441022,2,2,1,F2
16696,2011-07-27 14:23:00,4,657.9000000000001,134,1,25.649576482472792,4.8474364723709185,5,1,3,F1
16697,2011-04-12 17:12:00,1,112.75,240,0,16.871098404751454,2.5806647607127178,4,1,1,F1
16698,2011-04-27 10:52:00,2,1998.0,226,1,25.12448955336812,4.668673433005218,4,1,4,M4
16699,2010-11-24 14:38:00,7,994.6,379,1,125.19481023448296,19.929221535172445,3,3,3,R3
16700,2011-12-01 11:00:00,25,9167.710000000001,8,1,1298.8365874695212,196.87548812042817,5,5,5,R5
16701,2011-12-01 11:10:00,26,9916.73,8,1,866.6260504178931,132.093907562684,5,5,5,R5
16702,2010-10-20 14:10:00,4,1110.83,414,1,156.46765606087712,24.470148409131568,3,4,3,M3
16704,2010-03-31 14:02:00,2,695.66,617,1,109.08015070396104,17.262022605594158,1,3,3,F3
16705,2011-12-09 12:08:00,42,43515.051,0,1,2034.6768626282294,308.10152939423443,5,5,5,R5
16706,2011-11-02 13:50:00,3,531.35,36,1,120.26399216108099,18.989598824162147,5,3,2,R5
16707,2010-11-04 14:39:00,4,551.11,399,1,106.64707821470839,16.99706173220626,3,3,2,F3
16708,2011-10-25 12:20:00,1,656.63,45,0,62.04632279012567,9.35694841851885,5,2,3,R5
16709,2011-09-16 10:56:00,14,9087.460000000001,84,1,660.2826550884464,100.54239826326696,5,5,5,F5
16710,2011-11-20 14:50:00,22,6349.09,18,1,1365.942926355794,206.7914389533691,5,5,5,R5
16711,2011-12-06 16:32:00,9,2868.48,2,1,108.28718894891016,17.493078342336524,5,3,4,R5
16712,2011-11-30 13:48:00,13,4266.99,8,1,701.1533964366631,106.62300946549946,5,5,5,R5
16713,2011-11-21 12:36:00,32,14560.69,18,1,2005.8874829718243,303.28312244577364,5,5,5,R5
16714,2011-05-05 11:09:00,4,1529.8,218,1,213.29084697205488,32.99362704580823,4,4,4,F4
16715,2011-09-22 18:15:00,2,625.52,77,1,93.52400061526775,14.928600092290162,5,3,2,F3
16716,2011-03-18 10:03:00,3,2149.6800000000003,266,1,37.08321753751217,6.512482630626826,4,2,4,M4
16717,2011-11-16 12:16:00,14,6986.2300000000005,23,1,759.0329349374123,115.35494024061184,5,5,5,R5
16718,2010-12-05 13:03:00,5,3647.53,368,1,472.189941854464,71.87849127816959,3,5,5,R3
16719,2011-11-25 09:27:00,14,3973.3,14,1,611.9834834654291,93.29752251981436,5,5,5,R5
16720,2011-11-13 16:22:00,3,795.48,25,1,155.70131357443364,24.305197036165044,5,4,3,R5
16721,2011-03-22 16:08:00,1,292.47,261,0,55.89567216356598,8.434350824534897,4,2,1,F2
16722,2011-11-22 13:28:00,22,8989.08,16,1,1208.440871978328,183.1661307967492,5,5,5,R5
16723,2011-09-09 13:01:00,4,1301.63,90,1,197.10844785556142,30.56626717833421,5,4,4,F4
16724,2010-10-31 11:40:00,1,147.35,404,0,25.919492336704245,3.937923850505636,3,1,1,M1
16725,2011-02-10 16:52:00,14,1882.11,301,1,352.53211335533314,54.37981700329997,3,5,4,M4
16726,2011-11-13 14:53:00,7,2088.41,25,1,403.06793059001365,61.610189588502045,5,5,4,R5
16727,2010-12-10 13:48:00,4,1437.42,363,1,317.3350537357926,48.60025806036889,3,4,4,R3
16728,2011-10-24 14:36:00,4,1054.67,45,1,280.60512956992204,43.090769435488305,5,4,3,R5
16729,2011-11-01 14:29:00,21,7239.92,37,1,1257.096542327204,190.4144813490806,5,5,5,F5
16730,2011-10-18 14:11:00,3,743.11,51,1,172.11559317130113,26.767338975695168,5,4,3,R5
16731,2010-03-01 15:05:00,1,174.05,647,0,52.92437335504866,7.988656003257298,1,2,1,M1
16732,2011-11-08 09:54:00,4,4387.64,31,1,491.3633401299852,74.70450101949778,5,5,5,R5
16733,2010-06-28 10:12:00,1,259.68,529,0,26.84753164342149,4.077129746513223,2,1,1,F1
16734,2011-10-18 13:44:00,3,650.51,51,1,83.34367884426558,13.451551826639838,5,3,3,R5
16735,2011-09-22 11:49:00,14,6270.56,78,1,748.0371879511173,113.70557819266759,5,5,5,F5
16736,2010-07-22 10:09:00,5,2956.56,505,1,274.16199931426087,42.17429989713913,2,4,4,R2
16737,2011-10-17 13:03:00,2,835.1999999999999,52,1,11.332853376224865,2.59992800643373,5,1,3,F1
16738,2011-02-15 09:46:00,1,3.75,297,0,1.3862943611198906,0.2579441541679836,3,1,1,F1
16739,2011-06-16 09:17:00,2,786.43,176,1,85.26374445267041,13.689561667900561,4,3,3,R4
16740,2010-11-09 13:34:00,1,236.81,394,0,40.95654025049714,6.193481037574571,3,2,1,R3
16741,2010-03-24 15:15:00,1,173.06,624,0,22.1502990270484,3.37254485405726,1,1,1,M1
16742,2011-10-24 12:02:00,14,2852.6099999999997,46,1,257.8974490211998,40.184617353179966,5,4,4,R5
16743,2011-11-10 13:13:00,14,4253.26,28,1,774.8395178526487,117.72592767789729,5,5,5,R5
16744,2011-11-28 13:06:00,7,1304.76,10,1,287.3366823477756,44.250502352166336,5,4,4,R5
16745,2011-09-14 11:58:00,17,7194.3,86,1,819.8118594557795,124.62177891836691,5,5,5,F5
16746,2011-12-05 12:33:00,42,18066.4,4,1,2052.513151408619,310.77697271129284,5,5,5,R5
16747,2011-11-02 11:37:00,2,836.06,37,1,99.3789675142198,15.806845127132968,5,3,3,R5
16748,2011-11-22 10:17:00,14,3637.33,17,1,424.0509911341726,65.10764867012588,5,5,5,R5
16749,2010-04-27 13:06:00,2,4387.08,590,1,216.59598751650265,33.389398127475395,1,4,5,F4
16750,2011-10-26 12:48:00,5,623.93,44,1,99.2007812865808,15.93011719298712,5,3,2,R5
16751,2011-11-09 10:48:00,1,1764.72,30,0,77.97413577521063,11.746120366281595,5,2,4,R5
16752,2010-12-02 12:18:00,1,415.0,372,0,30.340374617902693,4.6010561926854034,3,1,2,M2
16753,2011-10-12 13:14:00,1,223.92000000000002,57,0,47.6074895759427,7.191123436391405,5,2,1,R5
16754,2010-12-02 17:38:00,29,67502.47,371,1,788.1455027857941,120.4718254178691,3,5,5,F5
16755,2011-08-17 13:21:00,7,2900.58,113,1,522.8157017821333,79.57235526731998,5,5,4,F5
16756,2011-05-09 09:33:00,7,1312.3700000000001,214,1,167.384944434792,26.257741665218802,4,4,4,R4
16757,2011-01-25 11:59:00,2,270.48,318,1,37.58047126319923,6.537070689479884,3,2,1,R3
16758,2011-10-05 14:47:00,1,369.34000000000003,64,0,40.45556657541684,6.118334986312526,5,2,2,R5
16759,2011-12-02 12:42:00,3,789.79,7,1,104.5071222435302,16.62606833652953,5,3,3,R5
16760,2010-10-05 15:55:00,1,228.0,429,0,39.88990382640878,6.033485573961317,3,2,1,M1
16761,2011-09-04 11:15:00,1,316.62,96,0,40.170845816594074,6.075626872489111,5,2,2,R5
16762,2011-11-20 11:43:00,3,1501.38,19,1,171.68920215480077,26.703380323220113,5,4,4,R5
16763,2011-05-25 11:52:00,2,964.6999999999999,198,1,99.79039376585993,15.868559064878989,4,3,3,R4
16764,2011-12-06 11:41:00,13,2799.25,3,1,675.2240844899742,102.73361267349613,5,5,4,R5
16765,2011-02-18 15:41:00,2,454.75,293,1,78.4402352840365,12.666035292605475,3,3,2,M2
16766,2011-03-11 15:22:00,2,1145.6,272,1,91.8924239839981,14.683863597599714,4,3,3,M3
16767,2011-11-09 09:42:00,15,8073.8,30,1,915.1083308119363,138.81624962179046,5,5,5,F5
16768,2011-10-23 10:38:00,9,1708.12,47,1,219.994163659188,34.2491245488782,5,4,4,F4
16769,2011-03-24 13:41:00,4,1141.75,259,1,124.06339636673694,19.60950945501054,4,3,3,F3
16770,2011-10-13 12:21:00,9,1932.13,57,1,426.1537373618841,65.17306060428261,5,5,4,M4
16771,2011-11-06 13:28:00,10,3967.6,32,1,647.5816052065765,98.43724078098646,5,5,5,F5
16772,2010-10-12 13:19:00,3,3723.5499999999997,422,1,143.4490930016659,22.467363950249883,3,3,5,F3
16773,2011-10-13 14:37:00,3,421.24,56,1,74.05723855133289,12.058585782699934,5,2,2,M2
16774,2011-10-03 12:41:00,8,1594.45,67,1,215.66672803568957,33.55000920535343,5,4,4,F4
16775,2011-11-29 15:22:00,16,3056.89,9,1,359.4567649161015,55.518514737415224,5,5,5,R5
16776,2011-10-10 13:04:00,2,619.85,59,1,172.18434967566162,26.727652451349243,5,4,2,R5
16777,2011-09-20 13:41:00,5,1307.76,79,1,175.9245833062683,27.438687495940243,5,4,4,R5
16778,2011-09-26 13:48:00,2,245.94,73,1,37.99385272479602,6.599077908719402,5,2,1,R5
16779,2011-12-07 14:54:00,53,33268.24,1,1,2692.705982654416,407.35589739816237,5,5,5,R5
16780,2011-08-31 16:09:00,3,605.55,99,1,126.89226306180223,19.98383945927033,5,3,2,F3
16781,2010-12-02 14:26:00,2,934.25,371,1,90.85707005083688,14.528560507625532,3,3,3,M3
16782,2011-11-29 13:20:00,38,10438.41,9,1,1861.701066165103,281.95515992476544,5,5,5,R5
16783,2010-09-29 11:53:00,1,391.95,436,0,47.33679207519732,7.150518811279598,2,2,2,M2
16784,2011-11-20 12:20:00,5,896.53,19,1,203.70270686786247,31.60540603017937,5,4,3,R5
16785,2010-10-26 10:36:00,1,533.78,409,0,72.37026918388369,10.905540377582554,3,2,2,M2
16786,2010-11-11 08:25:00,1,51.839999999999996,393,0,4.290459441148391,0.6935689161722587,3,1,1,F1
16787,2010-11-07 11:01:00,4,1035.43,397,1,157.77463504215902,24.666195256323853,3,4,3,M3
16788,2011-08-08 14:53:00,5,1950.3,122,1,475.1414686843939,72.32122030265907,5,5,4,M4
16789,2011-12-01 15:12:00,1,80.8,7,0,9.675645480440364,1.5013468220660546,5,1,1,R5
16790,2011-12-06 11:53:00,6,1545.6200000000001,3,1,207.68693963043702,32.253040944565555,5,4,4,R5
16791,2011-11-10 19:12:00,15,4038.69,28,1,789.1649403509772,119.92474105264657,5,5,5,R5
16792,2011-03-02 14:41:00,5,623.46,281,1,132.11646948125005,20.86747042218751,3,3,2,F3
16793,2011-10-13 15:08:00,1,243.84,56,0,35.089846848877094,5.3134770273315635,5,1,1,R5
16794,2011-12-08 17:54:00,15,2090.91,0,1,624.496414270114,95.22446214051709,5,5,4,R5
16795,2010-12-09 14:08:00,3,2492.39,364,1,560.4822028076261,85.02233042114392,3,5,4,R3
16796,2011-09-11 14:01:00,1,305.62,88,0,43.242413079512026,6.536361961926803,5,2,2,R5
16797,2010-11-11 19:14:00,5,1827.77,392,1,426.87567470625277,65.0813512059379,3,5,4,M4
16798,2010-06-03 19:01:00,3,848.71,553,1,131.04629486574254,20.60694422986138,2,3,3,M3
16799,2010-10-03 14:28:00,2,495.98,431,1,97.7622116366438,15.564331745496569,2,3,2,M2
16800,2011-11-28 14:06:00,1,1201.49,10,0,198.141949342066,29.7712924013099,5,4,3,R5
16801,2011-06-29 15:33:00,4,1619.73,162,1,129.8526589976193,20.477898849642894,4,3,4,F3
16802,2010-01-29 13:44:00,2,582.61,678,1,101.38755409288302,16.108133113932453,1,3,2,F3
16803,2011-10-05 14:28:00,1,332.3,64,0,54.06264535221721,8.159396802832582,5,2,2,F2
16804,2011-11-16 16:43:00,3,536.99,22,1,78.25842779663581,12.688764169495373,5,3,2,R5
16805,2011-06-19 11:23:00,5,1097.24,173,1,309.98556731897486,47.547835097846225,4,4,3,R4
16806,2011-08-28 15:27:00,4,801.49,102,1,137.39268309748687,21.60890246462303,5,3,3,M3
16807,2011-07-20 12:00:00,6,2123.88,142,1,320.0070257462858,49.101053861942866,4,4,4,M4
16808,2011-09-01 19:34:00,2,288.42,98,1,43.63520577535634,7.445280866303451,5,2,1,F2
16809,2011-11-16 15:45:00,9,1727.43,22,1,388.92828510414654,59.589242765621975,5,5,4,R5
16810,2011-05-31 15:32:00,2,842.0400000000001,191,1,76.97923864686997,12.446885797030497,4,3,3,R4
16811,2011-12-05 11:39:00,2,547.07,4,1,70.6674293519032,11.50011440278548,5,2,2,R5
16812,2010-12-14 12:35:00,4,2392.0,360,1,250.15286133364077,38.522929200046114,3,4,4,F4
16813,2011-12-01 14:03:00,10,1692.98,7,1,537.9357681713927,81.9903652257089,5,5,4,R5
16814,2011-11-25 13:27:00,36,12499.710000000001,13,1,1377.5782261694612,209.2367339254192,5,5,5,R5
16815,2010-09-12 10:59:00,2,410.97,453,1,94.6305578448903,15.094583676733546,2,3,2,M2
16816,2011-08-28 14:16:00,4,417.06,102,1,63.11228295493525,10.466842443240287,5,2,2,M2
16817,2011-12-07 11:03:00,13,2804.9,2,1,339.80811271354594,52.421216907031884,5,4,4,R5
16818,2011-11-29 10:41:00,11,3349.57,10,1,442.03473397597276,67.6552100963959,5,5,5,R5
